timestamp,selatan,timur,utara,barat,bawah,atas,co2_concentration,ch4_concentration,dht_temperature,dht_humidity,bmp_temperature,bmp_pressure,sht31_temperature,sht31_humidity,heat_index,approx_altitude,absolute_humidity
2023-10-25 10:51:42:296,0,0,0,0,0,0,65414,78680,24,50.8,21.12,1005.98,21.24,61.63,24.4,60.71,0.11
2023-10-25 10:51:42:547,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.95,21.22,61.64,24.4,60.99,0.11
2023-10-25 10:51:42:800,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1006,21.25,61.61,24.4,60.55,0.11
2023-10-25 10:51:43:49,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.99,NaN,61.62,24.4,60.58,NaN
2023-10-25 10:51:43:299,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1006,21.22,61.59,24.4,60.57,0.11
2023-10-25 10:51:43:549,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.97,21.24,61.63,24.4,60.8,0.11
2023-10-25 10:51:43:800,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.94,21.24,61.62,24.4,61.04,0.11
2023-10-25 10:51:44:50,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.99,21.24,61.61,24.4,60.64,0.11
2023-10-25 10:51:44:300,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.94,21.24,61.64,24.4,61.01,0.11
2023-10-25 10:51:44:677,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.97,21.24,61.64,24.4,60.82,0.11
2023-10-25 10:51:44:930,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.96,21.25,61.62,24.4,60.89,0.11
2023-10-25 10:51:45:178,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.96,21.25,61.64,24.4,60.9,0.11
2023-10-25 10:51:45:429,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.98,21.25,61.63,24.4,60.68,0.11
2023-10-25 10:51:45:682,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.99,21.25,61.6,24.4,60.61,0.11
2023-10-25 10:51:45:931,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1006.01,21.27,NaN,24.4,60.44,NaN
2023-10-25 10:51:46:181,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.94,21.27,61.6,24.4,61.02,0.11
2023-10-25 10:51:46:431,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.91,21.27,61.62,24.4,61.26,0.11
2023-10-25 10:51:46:682,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.98,21.27,61.6,24.4,60.75,0.11
2023-10-25 10:51:46:932,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.99,21.25,NaN,24.4,60.59,NaN
2023-10-25 10:51:47:182,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.93,21.22,61.63,24.4,61.15,0.11
2023-10-25 10:51:47:557,0,0,0,0,0.32,0,65414,78680,24,50.9,21.12,1005.98,21.25,61.61,24.4,60.75,0.11
2023-10-25 10:51:47:807,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1006,NaN,61.62,24.4,60.54,NaN
2023-10-25 10:51:48:57,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.99,21.27,61.6,24.4,60.66,0.11
2023-10-25 10:51:48:307,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.99,21.24,61.59,24.4,60.66,0.11
2023-10-25 10:51:48:557,0,0,0,0,0,0,65414,78680,24,50.9,21.12,1005.98,21.27,61.6,24.4,60.69,0.11
2023-10-25 10:51:48:807,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.93,21.27,61.62,24.4,61.13,0.11
2023-10-25 10:51:49:57,0,0,0,0,0.32,0,65414,78680,24,51,21.12,1005.96,21.24,61.6,24.4,60.85,0.11
2023-10-25 10:51:49:307,0,0,0,0,0.32,0,65414,78680,24,51,21.12,1006,21.27,61.59,24.4,60.58,0.11
2023-10-25 10:51:49:557,0,0,0,0,0.32,0,65414,78680,24,51,21.12,1005.96,21.27,61.58,24.4,60.86,0.11
2023-10-25 10:51:49:807,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.98,21.25,61.6,24.4,60.73,0.11
2023-10-25 10:51:50:57,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.96,NaN,61.56,24.4,60.84,NaN
2023-10-25 10:51:50:433,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.95,21.22,61.59,24.4,60.97,0.11
2023-10-25 10:51:50:684,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.95,21.27,61.57,24.4,60.95,0.11
2023-10-25 10:51:50:933,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.97,21.25,61.57,24.4,60.75,0.11
2023-10-25 10:51:51:184,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1005.96,21.27,61.54,24.4,60.88,0.11
2023-10-25 10:51:51:436,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.99,21.24,61.56,24.4,60.65,0.11
2023-10-25 10:51:51:686,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.96,21.25,61.56,24.4,60.91,0.11
2023-10-25 10:51:51:936,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.97,21.24,61.54,24.4,60.83,0.11
2023-10-25 10:51:52:187,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.98,21.27,61.52,24.4,60.74,0.11
2023-10-25 10:51:52:437,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.96,21.25,61.54,24.4,60.9,0.11
2023-10-25 10:51:52:688,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.96,21.25,61.52,24.4,60.9,0.11
2023-10-25 10:51:53:63,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.89,21.22,61.51,24.4,61.45,0.11
2023-10-25 10:51:53:313,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.98,21.24,NaN,24.4,60.67,NaN
2023-10-25 10:51:53:565,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1005.97,21.22,61.51,24.4,60.81,0.11
2023-10-25 10:51:53:814,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.94,21.24,61.5,24.4,61.01,0.11
2023-10-25 10:51:54:66,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.96,21.25,61.48,24.4,60.91,0.11
2023-10-25 10:51:54:316,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1005.93,21.24,61.48,24.4,61.13,0.11
2023-10-25 10:51:54:566,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.93,21.22,61.47,24.4,61.1,0.11
2023-10-25 10:51:54:816,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.96,21.28,61.48,24.4,60.89,0.11
2023-10-25 10:51:55:67,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1005.98,21.22,61.48,24.4,60.71,0.11
2023-10-25 10:51:55:317,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.93,21.27,61.47,24.4,61.09,0.11
2023-10-25 10:51:55:567,0,0,0,0,0,0,65414,78680,24,51,21.12,1005.99,21.24,61.51,24.4,60.59,0.11
2023-10-25 10:51:55:819,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1005.99,21.24,61.49,24.4,60.62,0.11
2023-10-25 10:51:56:196,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1006,21.24,61.47,24.4,60.56,0.11
2023-10-25 10:51:56:447,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.95,21.25,61.49,24.4,60.97,0.11
2023-10-25 10:51:56:696,0,0,0,0,0.32,0,65414,78680,24,51,21.13,1005.99,21.24,61.47,24.4,60.65,0.11
2023-10-25 10:51:56:947,0,0,0,0,0,0,65414,78680,24,51,21.13,1005.94,21.21,61.49,24.4,61.06,0.11
2023-10-25 10:51:57:196,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.98,21.24,61.49,24.4,60.68,0.11
2023-10-25 10:51:57:446,0,0,0,0,0,0,65414,78680,24,51.1,21.12,1005.96,21.25,61.51,24.4,60.86,0.11
2023-10-25 10:51:57:697,0,0,0,0,0,0,65414,78680,24,51.1,21.12,1005.98,21.24,61.52,24.4,60.74,0.11
2023-10-25 10:51:57:948,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1006,21.24,61.52,24.4,60.57,0.11
2023-10-25 10:51:58:198,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,21.25,61.57,24.4,60.96,0.11
2023-10-25 10:51:58:448,0,0,0,0,0,0,65414,78680,24,51.1,21.12,1005.98,21.25,61.55,24.4,60.74,0.11
2023-10-25 10:51:58:698,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,21.25,61.55,24.4,60.93,0.11
2023-10-25 10:51:59:74,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,21.24,61.56,24.4,60.94,0.11
2023-10-25 10:51:59:323,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.93,21.24,61.56,24.4,61.12,0.11
2023-10-25 10:51:59:573,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1006,21.24,61.56,24.4,60.56,0.11
2023-10-25 10:51:59:823,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.95,21.24,61.58,24.4,60.92,0.11
2023-10-25 10:52:0:73,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.97,21.25,61.59,24.4,60.82,0.11
2023-10-25 10:52:0:323,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.99,21.25,61.6,24.4,60.66,0.11
2023-10-25 10:52:0:573,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1006,21.24,61.57,24.4,60.57,0.11
2023-10-25 10:52:0:823,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.25,61.59,24.4,60.71,0.11
2023-10-25 10:52:1:73,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.27,61.58,24.4,60.71,0.11
2023-10-25 10:52:1:324,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.97,21.25,61.59,24.4,60.82,0.11
2023-10-25 10:52:1:700,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.93,21.25,61.6,24.4,61.1,0.11
2023-10-25 10:52:1:949,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.92,21.27,61.59,24.4,61.21,0.11
2023-10-25 10:52:2:200,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.98,21.27,61.59,24.4,60.67,0.11
2023-10-25 10:52:2:451,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.22,61.62,24.4,60.74,0.11
2023-10-25 10:52:2:701,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.97,21.24,61.59,24.4,60.78,0.11
2023-10-25 10:52:2:951,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,NaN,61.58,24.4,60.96,NaN
2023-10-25 10:52:3:201,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.96,21.24,61.54,24.4,60.83,0.11
2023-10-25 10:52:3:451,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.97,21.25,61.6,24.4,60.8,0.11
2023-10-25 10:52:3:701,0,0,0,0,0,0,65414,78680,24,51.1,21.14,1005.96,21.25,61.54,24.4,60.85,0.11
2023-10-25 10:52:3:952,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.94,21.27,61.57,24.4,61.06,0.11
2023-10-25 10:52:4:204,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.93,21.27,61.56,24.4,61.15,0.11
2023-10-25 10:52:4:454,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.92,21.25,61.52,24.4,61.23,0.11
2023-10-25 10:52:4:705,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.96,21.24,61.55,24.4,60.9,0.11
2023-10-25 10:52:5:81,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.22,61.54,24.4,60.73,0.11
2023-10-25 10:52:5:331,0,0,0,0,0,0,65414,78680,24,51.1,21.14,1005.96,21.24,61.54,24.4,60.86,0.11
2023-10-25 10:52:5:582,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.99,21.22,61.51,24.4,60.58,0.11
2023-10-25 10:52:5:832,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.91,21.24,61.51,24.4,61.26,0.11
2023-10-25 10:52:6:84,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.97,21.24,61.54,24.4,60.75,0.11
2023-10-25 10:52:6:335,0,0,0,0,0.32,0,65414,78680,24,51.1,21.14,1005.98,21.25,61.53,24.4,60.69,0.11
2023-10-25 10:52:6:584,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.93,NaN,61.54,24.4,61.16,NaN
2023-10-25 10:52:6:834,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,21.24,61.48,24.4,60.94,0.11
2023-10-25 10:52:7:84,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,NaN,61.48,24.4,60.95,NaN
2023-10-25 10:52:7:459,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1006,21.25,61.5,24.4,60.51,0.11
2023-10-25 10:52:7:709,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,21.24,61.49,24.4,60.93,0.11
2023-10-25 10:52:7:959,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.93,21.21,61.48,24.4,61.14,0.11
2023-10-25 10:52:8:210,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.94,21.22,61.45,24.4,61.03,0.11
2023-10-25 10:52:8:460,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.99,NaN,61.46,24.4,60.58,NaN
2023-10-25 10:52:8:712,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.94,21.24,61.49,24.4,61.04,0.11
2023-10-25 10:52:8:962,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.95,21.24,61.44,24.4,60.94,0.11
2023-10-25 10:52:9:212,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.22,61.48,24.4,60.7,0.11
2023-10-25 10:52:9:462,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.94,21.24,61.48,24.4,61.06,0.11
2023-10-25 10:52:9:837,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.99,21.24,61.47,24.4,60.64,0.11
2023-10-25 10:52:10:88,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.94,21.22,61.46,24.4,61,0.11
2023-10-25 10:52:10:339,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.92,21.22,61.47,24.4,61.19,0.11
2023-10-25 10:52:10:589,0,0,0,0,0,0,65414,78680,24,51.1,21.14,1005.94,21.22,61.51,24.4,61.04,0.11
2023-10-25 10:52:10:840,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.22,61.49,24.4,60.74,0.11
2023-10-25 10:52:11:90,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.91,21.22,61.48,24.4,61.27,0.11
2023-10-25 10:52:11:340,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.92,21.19,61.48,24.4,61.22,0.11
2023-10-25 10:52:11:591,0,0,0,0,0.32,0,65414,78680,24,51.1,21.14,1005.96,21.25,61.48,24.4,60.86,0.11
2023-10-25 10:52:11:841,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.94,21.24,61.49,24.4,61.02,0.11
2023-10-25 10:52:12:91,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.98,21.22,61.49,24.4,60.69,0.11
2023-10-25 10:52:12:342,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.95,NaN,61.5,24.4,60.99,NaN
2023-10-25 10:52:12:592,0,0,0,0,0,0,65414,78680,24,51.1,21.14,1005.97,21.24,61.48,24.4,60.78,0.11
2023-10-25 10:52:12:968,0,0,0,0,0,0,65414,78680,24,51.1,21.14,1005.99,21.22,61.5,24.4,60.62,0.11
2023-10-25 10:52:13:218,0,0,0,0,0.32,0,65414,78680,24,51.1,21.14,1005.93,21.21,61.5,24.4,61.11,0.11
2023-10-25 10:52:13:469,0,0,0,0,0.32,0,65414,78680,24,51.1,21.13,1005.99,21.21,61.54,24.4,60.58,0.11
2023-10-25 10:52:13:718,0,0,0,0,0,0,65414,78680,24,51.1,21.13,1005.97,21.24,61.49,24.4,60.76,0.11
2023-10-25 10:52:13:968,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.24,61.5,24.3,60.81,0.11
2023-10-25 10:52:14:218,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.53,24.3,61.02,0.11
2023-10-25 10:52:14:469,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,NaN,61.52,24.3,60.9,NaN
2023-10-25 10:52:14:719,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.24,61.5,24.3,60.98,0.11
2023-10-25 10:52:14:970,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.21,61.5,24.3,61,0.11
2023-10-25 10:52:15:221,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.96,21.22,61.47,24.3,60.85,0.11
2023-10-25 10:52:15:471,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.95,21.21,61.5,24.3,60.96,0.11
2023-10-25 10:52:15:847,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.49,24.3,61.01,0.11
2023-10-25 10:52:16:97,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.98,21.19,61.48,24.3,60.72,0.11
2023-10-25 10:52:16:347,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.21,61.46,24.3,60.66,0.11
2023-10-25 10:52:16:597,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1006.01,21.22,61.47,24.3,60.47,0.11
2023-10-25 10:52:16:848,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.24,61.48,24.3,61.04,0.11
2023-10-25 10:52:17:100,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.93,21.21,NaN,24.3,61.12,NaN
2023-10-25 10:52:17:350,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.22,61.43,24.3,60.91,0.11
2023-10-25 10:52:17:600,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.98,21.22,NaN,24.3,60.73,NaN
2023-10-25 10:52:17:850,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.98,21.24,61.48,24.3,60.71,0.11
2023-10-25 10:52:18:225,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.98,21.22,61.47,24.3,60.71,0.11
2023-10-25 10:52:18:475,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.97,NaN,61.47,24.3,60.79,NaN
2023-10-25 10:52:18:725,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.21,61.48,24.3,60.86,0.11
2023-10-25 10:52:18:976,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.19,61.5,24.3,60.86,0.11
2023-10-25 10:52:19:226,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1006,21.21,61.48,24.3,60.54,0.11
2023-10-25 10:52:19:476,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.96,21.24,61.48,24.3,60.86,0.11
2023-10-25 10:52:19:727,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.99,21.24,61.48,24.3,60.64,0.11
2023-10-25 10:52:19:977,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1006,21.21,61.5,24.3,60.52,0.11
2023-10-25 10:52:20:228,0,0,0,0,0.32,0,65414,78680,24,51.2,21.12,1005.99,21.24,NaN,24.3,60.66,NaN
2023-10-25 10:52:20:478,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.21,61.46,24.3,60.88,0.11
2023-10-25 10:52:20:730,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.49,24.3,61.05,0.11
2023-10-25 10:52:20:979,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.92,21.22,61.52,24.3,61.21,0.11
2023-10-25 10:52:21:354,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.22,61.48,24.3,60.75,0.11
2023-10-25 10:52:21:604,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.93,21.21,61.51,24.3,61.1,0.11
2023-10-25 10:52:21:854,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.21,61.49,24.3,60.86,0.11
2023-10-25 10:52:22:105,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.93,21.24,61.48,24.3,61.13,0.11
2023-10-25 10:52:22:356,0,0,0,0,0,0,65414,78680,24,51.2,21.12,1005.98,21.24,61.5,24.3,60.74,0.11
2023-10-25 10:52:22:607,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.94,21.21,NaN,24.3,61.03,NaN
2023-10-25 10:52:22:857,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.21,61.51,24.3,61.07,0.11
2023-10-25 10:52:23:107,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.21,61.53,24.3,60.6,0.11
2023-10-25 10:52:23:358,0,0,0,0,0,0,65414,78680,24,51.2,21.12,1005.94,21.24,61.5,24.3,61.08,0.11
2023-10-25 10:52:23:733,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.22,NaN,24.3,60.61,NaN
2023-10-25 10:52:23:983,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.22,NaN,24.3,60.96,NaN
2023-10-25 10:52:24:233,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.24,61.49,24.3,60.82,0.11
2023-10-25 10:52:24:485,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.22,61.53,24.3,60.93,0.11
2023-10-25 10:52:24:735,0,0,0,0,0,0,65414,78680,24,51.2,21.12,1005.95,21.22,61.54,24.3,60.99,0.11
2023-10-25 10:52:24:985,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.22,61.55,24.3,60.92,0.11
2023-10-25 10:52:25:236,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.98,NaN,61.52,24.3,60.71,NaN
2023-10-25 10:52:25:486,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.99,21.21,61.52,24.3,60.66,0.11
2023-10-25 10:52:25:736,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.51,24.3,61,0.11
2023-10-25 10:52:25:986,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.22,61.53,24.3,60.75,0.11
2023-10-25 10:52:26:237,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.24,61.57,24.3,60.76,0.11
2023-10-25 10:52:26:613,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.22,61.56,24.3,60.98,0.11
2023-10-25 10:52:26:863,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.19,61.57,24.3,61,0.11
2023-10-25 10:52:27:113,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.99,21.22,61.57,24.3,60.63,0.11
2023-10-25 10:52:27:364,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.98,21.21,61.57,24.3,60.68,0.11
2023-10-25 10:52:27:614,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.59,24.3,61.03,0.11
2023-10-25 10:52:27:865,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.98,21.21,61.57,24.3,60.72,0.11
2023-10-25 10:52:28:116,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.53,24.3,61.03,0.11
2023-10-25 10:52:28:366,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.93,21.22,61.55,24.3,61.13,0.11
2023-10-25 10:52:28:616,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1006.01,21.21,61.57,24.3,60.47,0.11
2023-10-25 10:52:28:866,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.21,61.6,24.3,60.65,0.11
2023-10-25 10:52:29:116,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1006,21.22,61.58,24.3,60.53,0.11
2023-10-25 10:52:29:491,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.96,21.21,61.55,24.3,60.88,0.11
2023-10-25 10:52:29:741,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.91,21.22,NaN,24.3,61.25,NaN
2023-10-25 10:52:29:992,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.56,24.3,61.05,0.11
2023-10-25 10:52:30:242,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,NaN,61.56,24.3,60.85,NaN
2023-10-25 10:52:30:492,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.93,NaN,61.54,24.3,61.13,NaN
2023-10-25 10:52:30:742,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.93,21.21,61.52,24.3,61.1,0.11
2023-10-25 10:52:30:993,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.24,61.54,24.3,60.58,0.11
2023-10-25 10:52:31:243,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.22,61.55,24.3,60.63,0.11
2023-10-25 10:52:31:493,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.22,61.55,24.3,60.75,0.11
2023-10-25 10:52:31:743,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1006,21.22,61.54,24.3,60.56,0.11
2023-10-25 10:52:31:993,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.22,61.59,24.3,60.75,0.11
2023-10-25 10:52:32:368,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.99,NaN,61.55,24.3,60.64,NaN
2023-10-25 10:52:32:618,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.24,61.53,24.3,61,0.11
2023-10-25 10:52:32:869,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.22,61.55,24.3,60.88,0.11
2023-10-25 10:52:33:119,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.19,61.53,24.3,60.94,0.11
2023-10-25 10:52:33:369,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.93,21.21,61.52,24.3,61.15,0.11
2023-10-25 10:52:33:620,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.99,21.21,61.54,24.3,60.64,0.11
2023-10-25 10:52:33:869,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.52,24.3,61.06,0.11
2023-10-25 10:52:34:119,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.98,21.19,61.54,24.3,60.69,0.11
2023-10-25 10:52:34:371,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.97,21.24,61.54,24.3,60.82,0.11
2023-10-25 10:52:34:748,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.94,21.22,61.54,24.3,61.03,0.11
2023-10-25 10:52:35:0,0,0,0,0,0.32,0,65414,78680,24,51.2,21.13,1005.92,21.22,61.51,24.3,61.19,0.11
2023-10-25 10:52:35:250,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.96,21.21,61.54,24.3,60.91,0.11
2023-10-25 10:52:35:500,0,0,0,0,0,0,65414,78680,24,51.2,21.13,1005.95,21.24,61.51,24.3,60.93,0.11
